id,total_amount,amount_due,issue_date,due_date,paid_on_date,payer_id
9506,841502,0,2022-05-05 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9507,500096,588348,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9508,78811,92719,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9509,43139,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-10-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9510,35765,0,2022-05-06 00:00:00.000000 UTC,2022-06-05 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,R5lEBrpb5UaVuhYbMaPZ
9511,46152,0,2022-05-06 00:00:00.000000 UTC,2022-06-05 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,R5lEBrpb5UaVuhYbMaPZ
9512,2757207,0,2022-05-06 00:00:00.000000 UTC,2022-06-20 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9513,3382417,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9514,3247689,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9515,1727384,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-07-31 00:00:00.000000 UTC,2pqbHx80DqQkTHGflZz9
9516,2028647,2386644,2022-05-06 00:00:00.000000 UTC,2022-09-03 00:00:00.000000 UTC,,w7TWUL5cbJ43hYdVEzFU
9517,694147,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-06-27 00:00:00.000000 UTC,IrPgxc44fxbwZMygGbP4
9518,19383,22803,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
9519,1941399,2283999,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,,EsTwsL9XKg2gf0VLSZeB
9520,338857,0,2022-05-06 00:00:00.000000 UTC,2022-07-05 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9521,155678,0,2022-05-07 00:00:00.000000 UTC,2022-06-21 00:00:00.000000 UTC,2022-10-03 00:00:00.000000 UTC,EUoAdD8W9LmJRNpxGQpf
9522,301835,0,2022-05-07 00:00:00.000000 UTC,2022-06-21 00:00:00.000000 UTC,2022-10-03 00:00:00.000000 UTC,EUoAdD8W9LmJRNpxGQpf
9523,2031246,0,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,2022-10-06 00:00:00.000000 UTC,XEjcUkcLpgCQ2wiuvvPz
9524,35421,0,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,R5lEBrpb5UaVuhYbMaPZ
9525,2149128,0,2022-05-07 00:00:00.000000 UTC,2022-06-21 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9526,2877206,0,2022-05-07 00:00:00.000000 UTC,2022-06-21 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9527,59432,0,2022-05-07 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,FglbGlcY4DTO2EwG2tpG
9528,2281879,0,2022-05-07 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,L82sqrGYgg96SzF8Odtm
9529,2195808,0,2022-05-07 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,L82sqrGYgg96SzF8Odtm
9530,2210407,0,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,2022-08-09 00:00:00.000000 UTC,UZafolcV260GykSTkt7E
9531,697607,0,2022-05-07 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9532,1916903,0,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,OwCPJi0EvXC87JcEEHSc
9533,289967,341138,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,,qUQkff4yjDAAZQTI7shk
9534,294882,346920,2022-05-07 00:00:00.000000 UTC,2022-06-06 00:00:00.000000 UTC,,qUQkff4yjDAAZQTI7shk
9535,13388,0,2022-05-08 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,2022-10-03 00:00:00.000000 UTC,EUoAdD8W9LmJRNpxGQpf
9536,3190081,0,2022-05-08 00:00:00.000000 UTC,2022-06-07 00:00:00.000000 UTC,2022-09-03 00:00:00.000000 UTC,ryej13rMSEWlm68mjxF4
9537,2878319,0,2022-05-08 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9538,3246335,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9539,61664,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-06-07 00:00:00.000000 UTC,FglbGlcY4DTO2EwG2tpG
9540,2276692,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,L82sqrGYgg96SzF8Odtm
9541,2209861,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,L82sqrGYgg96SzF8Odtm
9542,2270742,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,L82sqrGYgg96SzF8Odtm
9543,2183210,0,2022-05-08 00:00:00.000000 UTC,2022-06-07 00:00:00.000000 UTC,2022-07-12 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9544,462062,0,2022-05-08 00:00:00.000000 UTC,2022-06-07 00:00:00.000000 UTC,2022-07-12 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9545,2246494,0,2022-05-08 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,2022-08-26 00:00:00.000000 UTC,oA4JWOGdLPF3CICH8riJ
9546,798278,939151,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9547,104232,122626,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9548,369827,435090,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9549,449119,0,2022-05-09 00:00:00.000000 UTC,2022-06-18 00:00:00.000000 UTC,2022-06-20 00:00:00.000000 UTC,RgihzU6pRxz07sE1kXVH
9550,47392,0,2022-05-09 00:00:00.000000 UTC,2022-06-08 00:00:00.000000 UTC,2022-05-09 00:00:00.000000 UTC,WPu4D3nif3gecnSsJROZ
9551,621987,0,2022-05-09 00:00:00.000000 UTC,2022-06-08 00:00:00.000000 UTC,2022-06-14 00:00:00.000000 UTC,LMnJxvQ5pmNoGzTYdGYB
9552,820871,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-10-14 00:00:00.000000 UTC,yMUXolsw5xPmcmo8KRsI
9553,40945,0,2022-05-09 00:00:00.000000 UTC,2022-06-08 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,R5lEBrpb5UaVuhYbMaPZ
9554,3316068,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9555,647837,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-10-07 00:00:00.000000 UTC,yMUXolsw5xPmcmo8KRsI
9556,20081,0,2022-05-09 00:00:00.000000 UTC,2022-06-08 00:00:00.000000 UTC,2022-08-01 00:00:00.000000 UTC,wmTbRI2RvICA3utRr0qE
9557,351985,0,2022-05-09 00:00:00.000000 UTC,2022-06-23 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,vB8ptBkosahW6jOB8234
9558,210375,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-07-30 00:00:00.000000 UTC,yMUXolsw5xPmcmo8KRsI
9559,124935,146982,2022-05-09 00:00:00.000000 UTC,2022-06-23 00:00:00.000000 UTC,,27klxxgMyhJtvRYnVLpK
9560,28291,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9561,339306,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9562,389585,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9563,437031,0,2022-05-09 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9564,1299492,1516204,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9565,58480,0,2022-05-10 00:00:00.000000 UTC,2022-05-30 00:00:00.000000 UTC,2022-09-02 00:00:00.000000 UTC,EcSvupskCynyDL5icR8D
9566,177480,0,2022-05-10 00:00:00.000000 UTC,2022-05-25 00:00:00.000000 UTC,2022-06-17 00:00:00.000000 UTC,8QOguMYSMjT5VOZIGtKu
9567,1021856,0,2022-05-10 00:00:00.000000 UTC,2022-05-25 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,C10LBuvfOEK3POvdTOTv
9568,96619,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-06-16 00:00:00.000000 UTC,0fav4IMU83cEbqzZ42bl
9569,2866674,0,2022-05-10 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9570,76713,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-01 00:00:00.000000 UTC,wmTbRI2RvICA3utRr0qE
9571,17340,0,2022-05-10 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,vB8ptBkosahW6jOB8234
9572,58024,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-07-07 00:00:00.000000 UTC,gamjAwI3VnxuEuLD7mwT
9573,59187,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-08-18 00:00:00.000000 UTC,Bt7EJphi64L9eFttpdab
9574,25219,0,2022-05-10 00:00:00.000000 UTC,2022-07-19 00:00:00.000000 UTC,2022-07-28 00:00:00.000000 UTC,aLMq2Jo5tbzWlIXTYdhA
9575,24166,0,2022-05-10 00:00:00.000000 UTC,2022-07-19 00:00:00.000000 UTC,2022-07-14 00:00:00.000000 UTC,aLMq2Jo5tbzWlIXTYdhA
9576,19859,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,Cdi1XUsXJcXa3th2cuA8
9577,57953,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,Cdi1XUsXJcXa3th2cuA8
9578,71237,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-31 00:00:00.000000 UTC,KHgR88XyqEPRiefGR33F
9579,130688,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-07-12 00:00:00.000000 UTC,TXBS1065hIOvQawjY4oC
9580,55827,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,e7GmaRoBiwsb0KZc1Wn2
9581,18870,0,2022-05-10 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,lujY0rUNVzvx80az3nKf
9582,127281,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-07-26 00:00:00.000000 UTC,KE4ubTcOAM9wzCb8orCY
9583,24480,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-11 00:00:00.000000 UTC,NF2WnDtKnpYIlqslEH3b
9584,76309,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-11 00:00:00.000000 UTC,NF2WnDtKnpYIlqslEH3b
9585,61203,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-30 00:00:00.000000 UTC,bA2Twt595prTBqRtOOSm
9586,552160,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-08-30 00:00:00.000000 UTC,TOCH93wBqPnZm4CVv0JB
9587,5754972,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9588,2829848,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9589,5097988,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9590,144131,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9591,12750,0,2022-05-10 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,lujY0rUNVzvx80az3nKf
9592,340451,156420,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,,lcf2JhiIG9VtttWd9u05
9593,58174,68440,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,,qP8aPNQI3L5pZLvDKK2B
9594,264690,311400,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,,0p6q6FKfr6MXcJHiCYRZ
9595,378735,445570,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,,0p6q6FKfr6MXcJHiCYRZ
9596,137702,162002,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,,e7GmaRoBiwsb0KZc1Wn2
9597,91800,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-05-30 00:00:00.000000 UTC,0cfsecX5PFKjTBEQuku3
9598,553351,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-05-30 00:00:00.000000 UTC,0cfsecX5PFKjTBEQuku3
9599,96900,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-05-30 00:00:00.000000 UTC,0cfsecX5PFKjTBEQuku3
9600,91630,0,2022-05-10 00:00:00.000000 UTC,2022-06-09 00:00:00.000000 UTC,2022-05-27 00:00:00.000000 UTC,kE94QhIkkV3BAVtftPLZ
9601,113577,133620,2022-05-10 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,,27klxxgMyhJtvRYnVLpK
9602,36927,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9603,36927,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9604,36927,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9605,22532,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9606,22532,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9607,18463,0,2022-05-10 00:00:00.000000 UTC,2022-07-09 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9608,26265,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-03 00:00:00.000000 UTC,EUoAdD8W9LmJRNpxGQpf
9609,225675,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-03 00:00:00.000000 UTC,EUoAdD8W9LmJRNpxGQpf
9610,322622,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-10-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9611,33320,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-06-20 00:00:00.000000 UTC,QfkReP4didGzXHIsTySb
9612,51001,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-06-18 00:00:00.000000 UTC,Qg7J2NxCShXi92IkJRC6
9613,28042,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-06-13 00:00:00.000000 UTC,InT6A0Jwo7ywlmrUKmNd
9614,22399,0,2022-05-11 00:00:00.000000 UTC,2022-05-11 00:00:00.000000 UTC,2022-06-24 00:00:00.000000 UTC,SPIUn8ILqM17Z3p5O25q
9615,1537300,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-06-27 00:00:00.000000 UTC,gamjAwI3VnxuEuLD7mwT
9616,128393,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,OR2FVK0jzcfnxszWMlNV
9617,28560,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,OR2FVK0jzcfnxszWMlNV
9618,21420,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-06-22 00:00:00.000000 UTC,OR2FVK0jzcfnxszWMlNV
9619,1965107,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9620,147890,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-10-10 00:00:00.000000 UTC,tjFgcJam1OWEoFS8j0FH
9621,3315392,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9622,1851287,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9623,2117042,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9624,2906604,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,WfLk5Mql7UpNovIJPp6C
9625,59432,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,FglbGlcY4DTO2EwG2tpG
9626,31895,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-05 00:00:00.000000 UTC,jotXPm0ujkOLCDOQHCfM
9627,3360050,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-07-11 00:00:00.000000 UTC,ryej13rMSEWlm68mjxF4
9628,1942093,2284815,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,,EsTwsL9XKg2gf0VLSZeB
9629,37291,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,Cdi1XUsXJcXa3th2cuA8
9630,37291,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-07-06 00:00:00.000000 UTC,Cdi1XUsXJcXa3th2cuA8
9631,259080,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-07-30 00:00:00.000000 UTC,gTETeJqHgpmsKaEC9muU
9632,40269,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,lujY0rUNVzvx80az3nKf
9633,31110,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-07-13 00:00:00.000000 UTC,TOCH93wBqPnZm4CVv0JB
9634,186074,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9635,185686,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9636,178323,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9637,179718,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9638,178169,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9639,186074,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9640,106700,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9641,181811,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-08-25 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9642,20676,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-08-17 00:00:00.000000 UTC,iWEOP3YWvAUj6Gg2B4oO
9643,18785,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-09-12 00:00:00.000000 UTC,xe7F7H9RXXlM7hPB3T6O
9644,95370,112200,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,,eh5y0vqOyY0lnvyOR6uw
9645,38214,44958,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,,FZBsxfxbzHyU23ZaNZVW
9646,453795,533876,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,,FZBsxfxbzHyU23ZaNZVW
9647,6369,7493,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,,FZBsxfxbzHyU23ZaNZVW
9648,3696702,4349061,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,,vkZrmSOt9aE2fPcphIZr
9649,367200,0,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,2022-05-17 00:00:00.000000 UTC,0cfsecX5PFKjTBEQuku3
9650,208080,0,2022-05-11 00:00:00.000000 UTC,2022-05-11 00:00:00.000000 UTC,2022-05-17 00:00:00.000000 UTC,0KPQJe8MtJYgyNJvHZ4t
9651,145258,170892,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
9652,122528,144150,2022-05-11 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,,GerKfkuZiXzOK7Zm6W7E
9653,12036,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9654,12036,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9655,106609,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-09-12 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9656,24650,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9657,49300,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9658,35536,0,2022-05-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,2022-07-08 00:00:00.000000 UTC,9MOgDPtLcmLnRyktaiEN
9659,18463,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9660,36927,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9661,36927,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9662,24618,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9663,24618,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9664,24618,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9665,36927,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9666,36927,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-22 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
9667,330007,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
9668,316056,0,2022-05-11 00:00:00.000000 UTC,2022-07-10 00:00:00.000000 UTC,2022-11-21 00:00:00.000000 UTC,nELQW5vJOSBCgiwHissH
